Latitude,Longitude,STATEFP,STATEFP (SORTED),STATEFP(NON-REFERENCE),STATE,SOYBEAN MATURITY GROUP,,,,Number,State,MATURITY GROUP
48.146308,-120.625,6,6,55,WISCONSIN,1,,,,,,
48.146308,-120,6,6,55,WISCONSIN,1,,,,,,
48.146308,-119.375,6,6,55,WISCONSIN,1,,,,,,
48.146308,-118.75,6,6,55,WISCONSIN,1,,,,,,
48.146308,-118.125,6,6,55,WISCONSIN,1,,,,,,
48.146308,-117.5,6,6,55,WISCONSIN,1,,,,,,
48.146308,-116.875,6,6,55,WISCONSIN,1,,,,,,
48.146308,-116.25,6,6,55,WISCONSIN,1,,,,,,
48.146308,-115.625,6,6,55,WISCONSIN,1,,,,,,
48.146308,-115,6,6,55,WISCONSIN,1,,,,,,
48.146308,-114.375,6,6,55,WISCONSIN,1,,,,,,
48.146308,-113.75,6,6,55,WISCONSIN,1,,,,,,
48.146308,-113.125,6,6,55,WISCONSIN,1,,,,,,
48.146308,-112.5,6,6,55,WISCONSIN,1,,,,,,
48.146308,-111.875,6,6,55,WISCONSIN,1,,,,,,
48.146308,-111.25,6,6,55,WISCONSIN,1,,,,,,
48.146308,-110.625,6,6,55,WISCONSIN,1,,,,,,
48.146308,-110,6,6,55,WISCONSIN,1,,,,,,
48.146308,-109.375,6,6,55,WISCONSIN,1,,,,,,
48.146308,-108.75,6,6,55,WISCONSIN,1,,,,,,
48.146308,-108.125,6,6,55,WISCONSIN,1,,,,,,
48.146308,-107.5,8,8,55,WISCONSIN,1,,,,,,
48.146308,-106.875,8,8,55,WISCONSIN,1,,,,,,
48.146308,-106.25,8,8,55,WISCONSIN,1,,,,,,
48.146308,-105.625,8,8,55,WISCONSIN,1,,,,,,
48.146308,-105,8,8,55,WISCONSIN,1,,,,,,
48.146308,-104.375,8,8,56,WYOMING,0,,,,,,
48.146308,-103.75,8,8,56,WYOMING,0,,,,,,
48.146308,-103.125,8,8,56,WYOMING,0,,,,,,
48.146308,-102.5,8,8,56,WYOMING,0,,,,,,
48.146308,-101.875,8,8,56,WYOMING,0,,,,,,
48.146308,-101.25,8,8,56,WYOMING,0,,,,,,
48.146308,-100.625,8,8,56,WYOMING,0,,,,,,
48.146308,-100,8,8,56,WYOMING,0,,,,,,
48.146308,-99.375,8,8,56,WYOMING,0,,,,,,
48.146308,-98.75,8,8,56,WYOMING,0,,,,,,
48.146308,-98.125,8,8,56,WYOMING,0,,,,,,
48.146308,-97.5,8,8,56,WYOMING,0,,,,,,
48.146308,-96.875,8,8,56,WYOMING,0,,,,,,
48.146308,-96.25,8,8,56,WYOMING,0,,,,,,
48.146308,-95.625,8,8,56,WYOMING,0,,,,,,
48.146308,-95,8,8,56,WYOMING,0,,,,,,
48.146308,-94.375,8,8,56,WYOMING,0,,,,,,
48.146308,-93.75,8,8,56,WYOMING,0,,,,,,
48.146308,-93.125,8,8,56,WYOMING,0,,,,,,
48.146308,-92.5,8,8,56,WYOMING,0,,,,,,
48.146308,-91.875,8,8,56,WYOMING,0,,,,,,
48.771308,-122.5,8,8,56,WYOMING,0,,,,,,
48.771308,-121.875,8,8,56,WYOMING,0,,,,,,
48.771308,-121.25,8,8,56,WYOMING,0,,,,,,
48.771308,-120.625,8,8,56,WYOMING,0,,,,,,
48.771308,-120,8,8,56,WYOMING,0,,,,,,
48.771308,-119.375,8,8,56,WYOMING,0,,,,,,
48.771308,-118.75,8,8,56,WYOMING,0,,,,,,
48.771308,-118.125,8,8,56,WYOMING,0,,,,,,
48.771308,-117.5,8,8,56,WYOMING,0,,,,,,
48.771308,-116.875,8,8,56,WYOMING,0,,,,,,
48.771308,-116.25,8,8,56,WYOMING,0,,,,,,
48.771308,-115.625,8,8,56,WYOMING,0,,,,,,
48.771308,-115,8,8,56,WYOMING,0,,,,,,
48.771308,-114.375,8,8,56,WYOMING,0,,,,,,
48.771308,-113.75,8,8,56,WYOMING,0,,,,,,
48.771308,-113.125,8,8,56,WYOMING,0,,,,,,
48.771308,-112.5,8,8,56,WYOMING,0,,,,,,
48.771308,-111.875,8,8,56,WYOMING,0,,,,,,
48.771308,-111.25,8,8,56,WYOMING,0,,,,,,
48.771308,-110.625,8,8,56,WYOMING,0,,,,,,
48.771308,-110,8,8,56,WYOMING,0,,,,,,
48.771308,-109.375,8,8,56,WYOMING,0,,,,,,
48.771308,-108.75,8,8,56,WYOMING,0,,,,,,
48.771308,-108.125,8,8,56,WYOMING,0,,,,,,
48.771308,-107.5,8,8,56,WYOMING,0,,,,,,
48.771308,-106.875,8,8,56,WYOMING,0,,,,,,
48.771308,-106.25,8,8,56,WYOMING,0,,,,,,
48.771308,-105.625,8,8,56,WYOMING,0,,,,,,
48.771308,-105,8,8,56,WYOMING,0,,,,,,
48.771308,-104.375,8,8,56,WYOMING,0,,,,,,
48.771308,-103.75,8,8,56,WYOMING,0,,,,,,
48.771308,-103.125,8,8,56,WYOMING,0,,,,,,
48.771308,-102.5,8,8,56,WYOMING,0,,,,,,
48.771308,-101.875,8,8,56,WYOMING,0,,,,,,
48.771308,-101.25,8,8,56,WYOMING,0,,,,,,
48.771308,-100.625,8,8,56,WYOMING,0,,,,,,
48.771308,-100,8,8,56,WYOMING,0,,,,,,
48.771308,-99.375,8,8,56,WYOMING,0,,,,,,
48.771308,-98.75,8,8,56,WYOMING,0,,,,,,
48.771308,-98.125,8,8,56,WYOMING,0,,,,,,
48.771308,-97.5,9,9,56,WYOMING,0,,,,,,
48.771308,-96.875,9,9,56,WYOMING,0,,,,,,
48.771308,-96.25,9,9,56,WYOMING,0,,,,,,
48.771308,-95.625,9,9,56,WYOMING,0,,,,,,
48.771308,-95,9,9,56,WYOMING,0,,,,,,
